item,itemLabel,itemPID,article
http://www.wikidata.org/entity/Q849786,Trajan's Bridge,207629,https://en.wikipedia.org/wiki/Trajan%27s_Bridge
http://www.wikidata.org/entity/Q192784,Trajan's Column,783489695,https://en.wikipedia.org/wiki/Trajan%27s_Column
http://www.wikidata.org/entity/Q7833206,Trampya,536139,https://en.wikipedia.org/wiki/Trampya
http://www.wikidata.org/entity/Q174715,Transaquincum,197556,
http://www.wikidata.org/entity/Q27940800,Tranupara,482019,
http://www.wikidata.org/entity/Q7835586,"Trapezus, Arcadia",570746,https://en.wikipedia.org/wiki/Trapezus_(Arcadia)
http://www.wikidata.org/entity/Q1119359,Traprain Law,89303,https://en.wikipedia.org/wiki/Traprain_Law
http://www.wikidata.org/entity/Q670580,Trautmannsdorf an der Leitha,128520,https://en.wikipedia.org/wiki/Trautmannsdorf_an_der_Leitha
http://www.wikidata.org/entity/Q16901948,Trawscoed fort,964510417,https://en.wikipedia.org/wiki/Trawscoed_fort
http://www.wikidata.org/entity/Q6039310,Trayamar necropolis,547048656,
http://www.wikidata.org/entity/Q105604746,Tre Ponti necropolis,584272773,
http://www.wikidata.org/entity/Q1088007,Tre'r Ceiri,479831455,https://en.wikipedia.org/wiki/Tre%27r_Ceiri
http://www.wikidata.org/entity/Q1605142,Treasure of El Carambolo,256055,https://en.wikipedia.org/wiki/Treasure_of_El_Carambolo
http://www.wikidata.org/entity/Q1262524,Treasury of Atreus,560299818,https://en.wikipedia.org/wiki/Treasury_of_Atreus
http://www.wikidata.org/entity/Q732587,Trebbia,383802,https://en.wikipedia.org/wiki/Trebbia
http://www.wikidata.org/entity/Q65058756,Trebendae,639150,https://en.wikipedia.org/wiki/Trebendae
http://www.wikidata.org/entity/Q15926,Trebnje,197457,https://en.wikipedia.org/wiki/Trebnje
http://www.wikidata.org/entity/Q3998193,Trebula,433163,
http://www.wikidata.org/entity/Q1160855,Trebula Balliensis,433164,https://en.wikipedia.org/wiki/Trebula_Balliensis
http://www.wikidata.org/entity/Q530591,Trebula Mutuesca,413350,https://en.wikipedia.org/wiki/Trebula_Mutusca
http://www.wikidata.org/entity/Q28978043,Trebula Mutuesca amphitheatre,271347289,
http://www.wikidata.org/entity/Q3998196,Trebula Suffenas,423103,https://en.wikipedia.org/wiki/Trebula_Suffenas
http://www.wikidata.org/entity/Q2287338,Treignes,109387,
http://www.wikidata.org/entity/Q3557909,Tremetousia,707636,https://en.wikipedia.org/wiki/Tremetousia
http://www.wikidata.org/entity/Q7838292,Trendle Ring,267388586,https://en.wikipedia.org/wiki/Trendle_Ring
http://www.wikidata.org/entity/Q678465,Trenčín Castle,457455245,https://en.wikipedia.org/wiki/Tren%C4%8D%C3%ADn_Castle
http://www.wikidata.org/entity/Q1067689,Trept,167939,https://en.wikipedia.org/wiki/Trept
http://www.wikidata.org/entity/Q252466,Treuchtlingen,119000,https://en.wikipedia.org/wiki/Treuchtlingen
http://www.wikidata.org/entity/Q322168,Treveri,109390,https://en.wikipedia.org/wiki/Treveri
http://www.wikidata.org/entity/Q20604,Trevi,413349,"https://en.wikipedia.org/wiki/Trevi,_Umbria"
http://www.wikidata.org/entity/Q117471,Trevi nel Lazio,433162,https://en.wikipedia.org/wiki/Trevi_nel_Lazio
http://www.wikidata.org/entity/Q243497,Trevignano Romano,413352,https://en.wikipedia.org/wiki/Trevignano_Romano
http://www.wikidata.org/entity/Q5475,Treviso,393503,https://en.wikipedia.org/wiki/Treviso
http://www.wikidata.org/entity/Q391260,Triakontaschoinos,795801,https://en.wikipedia.org/wiki/Triakontaschoinos
http://www.wikidata.org/entity/Q3748439,Triangular forum,540663113,
http://www.wikidata.org/entity/Q1257541,Triballi,207513,https://en.wikipedia.org/wiki/Triballi
http://www.wikidata.org/entity/Q61619,Triboci,109391,https://en.wikipedia.org/wiki/Triboci
http://www.wikidata.org/entity/Q2399768,Tricasses,109392,https://en.wikipedia.org/wiki/Tricasses
http://www.wikidata.org/entity/Q27977394,Tricca,541163,https://en.wikipedia.org/wiki/Tricca
http://www.wikidata.org/entity/Q59735737,Trichonium,541161,https://en.wikipedia.org/wiki/Trichonium
http://www.wikidata.org/entity/Q16331632,Tricoloni,570750,https://en.wikipedia.org/wiki/Tricoloni
http://www.wikidata.org/entity/Q85810695,Tricomia,614870,https://en.wikipedia.org/wiki/Tricomia_(Phrygia)
http://www.wikidata.org/entity/Q85836640,Triconch Palace at Butrint,200345143,
http://www.wikidata.org/entity/Q3998737,Tridentum,383804,
http://www.wikidata.org/entity/Q688726,Trieben,197533,https://en.wikipedia.org/wiki/Trieben
http://www.wikidata.org/entity/Q103198266,Trier (Samian Ware Discovery Site),108894,
http://www.wikidata.org/entity/Q697693,Trier Imperial Baths,423006578,https://en.wikipedia.org/wiki/Trier_Imperial_Baths
http://www.wikidata.org/entity/Q13423606,Trikorythos,580125,https://en.wikipedia.org/wiki/Tricorythus
http://www.wikidata.org/entity/Q396526,Trilj,197453,https://en.wikipedia.org/wiki/Trilj
http://www.wikidata.org/entity/Q3539246,Trimontium,89304,https://en.wikipedia.org/wiki/Trimontium_(Newstead)
http://www.wikidata.org/entity/Q60792067,Trinasus,570753,https://en.wikipedia.org/wiki/Trinasus
http://www.wikidata.org/entity/Q13424346,Trinemeia,580126,https://en.wikipedia.org/wiki/Trinemeia
http://www.wikidata.org/entity/Q962760,Trinovantes,79721,https://en.wikipedia.org/wiki/Trinovantes
http://www.wikidata.org/entity/Q65088955,Triopium,599988,https://en.wikipedia.org/wiki/Triopium
http://www.wikidata.org/entity/Q472032,Triphylia,570754,https://en.wikipedia.org/wiki/Triphylia
http://www.wikidata.org/entity/Q15961462,Tripodiscus,573571,
http://www.wikidata.org/entity/Q7843688,Tripolis,541165,https://en.wikipedia.org/wiki/Tripolis_Larisaia
http://www.wikidata.org/entity/Q192435,Tripolitania,344522,https://en.wikipedia.org/wiki/Tripolitania
http://www.wikidata.org/entity/Q192435,Tripolitania,991354,https://en.wikipedia.org/wiki/Tripolitania
http://www.wikidata.org/entity/Q578022,Trisungo,412992,
http://www.wikidata.org/entity/Q16642811,Tritaea,541166,https://en.wikipedia.org/wiki/Tritaea_(Locris)
http://www.wikidata.org/entity/Q56760760,Tritaea,570755,https://en.wikipedia.org/wiki/Tritaea_(Achaea)
http://www.wikidata.org/entity/Q4890277,Tritium Autrigonum,236691,
http://www.wikidata.org/entity/Q1777218,Triumphal Arch of Orange,413823808,https://en.wikipedia.org/wiki/Triumphal_Arch_of_Orange
http://www.wikidata.org/entity/Q278361,Trivento,433149,https://en.wikipedia.org/wiki/Trivento
http://www.wikidata.org/entity/Q28223641,Trivicum,442832,https://en.wikipedia.org/wiki/Trivicum
http://www.wikidata.org/entity/Q2454671,Troad,550944,https://en.wikipedia.org/wiki/Troad
http://www.wikidata.org/entity/Q1309599,Troesmis,217025,https://en.wikipedia.org/wiki/Troesmis
http://www.wikidata.org/entity/Q581494,Troezen,570756,https://en.wikipedia.org/wiki/Troezen
http://www.wikidata.org/entity/Q111217589,Trogilus,462526,
http://www.wikidata.org/entity/Q38109,Troglodytae,39435,https://en.wikipedia.org/wiki/Troglodytae
http://www.wikidata.org/entity/Q51965,Troia,442450,"https://en.wikipedia.org/wiki/Troia,_Apulia"
http://www.wikidata.org/entity/Q3538812,Tromentina,557821256,
http://www.wikidata.org/entity/Q17563248,Troneia,541015,https://en.wikipedia.org/wiki/Troneia
http://www.wikidata.org/entity/Q14087,Tronto,413353,https://en.wikipedia.org/wiki/Tronto
http://www.wikidata.org/entity/Q466628,Troodos Mountains,707639,https://en.wikipedia.org/wiki/Troodos_Mountains
http://www.wikidata.org/entity/Q16331655,Tropaea,573575,https://en.wikipedia.org/wiki/Tropaea
http://www.wikidata.org/entity/Q747588,Tropaeum Alpium,157940,https://en.wikipedia.org/wiki/Tropaeum_Alpium
http://www.wikidata.org/entity/Q932599,Tropaeum Traiani,406510719,https://en.wikipedia.org/wiki/Tropaeum_Traiani
http://www.wikidata.org/entity/Q3540493,Trophy of Pompey,246566,
http://www.wikidata.org/entity/Q22647,Troy,550595,https://en.wikipedia.org/wiki/Troy
http://www.wikidata.org/entity/Q103198346,Troyes (Samian Ware Discovery Site),108775,
http://www.wikidata.org/entity/Q2001926,Trsat,197541,https://en.wikipedia.org/wiki/Trsat
http://www.wikidata.org/entity/Q2458352,Tsikalario Geometric cemetery,599993,
http://www.wikidata.org/entity/Q111634755,Tsouka kastro,541168,
http://www.wikidata.org/entity/Q1324393,Tubunae in Mauretania,334641,https://en.wikipedia.org/wiki/Tobna
http://www.wikidata.org/entity/Q2342073,Tuchlovice,119003,https://en.wikipedia.org/wiki/Tuchlovice
http://www.wikidata.org/entity/Q42856942,Tuficum,413355,
http://www.wikidata.org/entity/Q106022809,Tuiua,354163,
http://www.wikidata.org/entity/Q1119932,Tuklaty,119004,https://en.wikipedia.org/wiki/Tuklaty
http://www.wikidata.org/entity/Q2001444,Tumuli of Libersart,835787596,
http://www.wikidata.org/entity/Q2643327,Tumuli of Noirmont,345938113,
http://www.wikidata.org/entity/Q3542034,Tumuli of Tusson,47784683,
http://www.wikidata.org/entity/Q370713,Tumulo di Montecalvario,107397415,
http://www.wikidata.org/entity/Q25511426,Tumulus MM,434885832,
http://www.wikidata.org/entity/Q2230537,Tumulus aux Six Frères,277534787,
http://www.wikidata.org/entity/Q2527398,Tumulus of Avennes,635557876,
http://www.wikidata.org/entity/Q2409909,Tumulus of Avernas,635557877,
http://www.wikidata.org/entity/Q2247766,Tumulus of Glimes,288865196,
http://www.wikidata.org/entity/Q2223625,Tumulus of Havelange,446511868,
http://www.wikidata.org/entity/Q3542047,Tumulus of Hottomont,968039985,
http://www.wikidata.org/entity/Q2447307,Tumulus of Koninksem,446511867,
http://www.wikidata.org/entity/Q2455642,Tumulus of Marcinelle,72972264,
http://www.wikidata.org/entity/Q1407567,Tumulus of Montefortini,584523670,https://en.wikipedia.org/wiki/Tumulus_of_Montefortini
http://www.wikidata.org/entity/Q104551617,Tumulus of Montetosto,422977,
http://www.wikidata.org/entity/Q4520168,Tumulus of Noville,984823813,
http://www.wikidata.org/entity/Q2458578,Tumulus of Trou de Billemont,288865197,
http://www.wikidata.org/entity/Q2595945,Tumulus of Vissoul,236184211,
http://www.wikidata.org/entity/Q2235189,Tumulus of Xhendremael,54976299,
http://www.wikidata.org/entity/Q731777,Tundzha,222216,https://en.wikipedia.org/wiki/Tundzha
http://www.wikidata.org/entity/Q1632126,Turdetania,266075,
http://www.wikidata.org/entity/Q5244467,Tureng Tepe,942331,https://en.wikipedia.org/wiki/Tureng_Tepe
http://www.wikidata.org/entity/Q29574826,Turgalium,256491,
http://www.wikidata.org/entity/Q51855,"Turi, Apulia",119005,"https://en.wikipedia.org/wiki/Turi,_Apulia"
http://www.wikidata.org/entity/Q958699,Turin Cathedral,383580,https://en.wikipedia.org/wiki/Turin_Cathedral
http://www.wikidata.org/entity/Q1183365,Turmanin,658626,https://en.wikipedia.org/wiki/Turmanin
http://www.wikidata.org/entity/Q113673897,Turret 45B (Walltown West),967060345,
http://www.wikidata.org/entity/Q7856267,Turris Mamilia,948173334,https://en.wikipedia.org/wiki/Turris_Mamilia
http://www.wikidata.org/entity/Q106298758,Turris ad Algam,344524,
http://www.wikidata.org/entity/Q97628509,Turóbriga,256494,
http://www.wikidata.org/entity/Q212203,Tuscan Archipelago,490307091,https://en.wikipedia.org/wiki/Tuscan_Archipelago
http://www.wikidata.org/entity/Q754314,Tusculum,423108,https://en.wikipedia.org/wiki/Tusculum
http://www.wikidata.org/entity/Q2461943,Tuvixeddu necropolis,89759493,https://en.wikipedia.org/wiki/Tuvixeddu_necropolis
http://www.wikidata.org/entity/Q12060032,Tvršice,119007,
http://www.wikidata.org/entity/Q2373696,Twee Tommen,318349403,
http://www.wikidata.org/entity/Q17641746,Two Roman camps N of Water Eaton,635987524,
http://www.wikidata.org/entity/Q1423615,Tyana,648801,https://en.wikipedia.org/wiki/Tyana
http://www.wikidata.org/entity/Q1286814,Tylis,217030,https://en.wikipedia.org/wiki/Tylis
http://www.wikidata.org/entity/Q38280988,Tylissus,590084,https://en.wikipedia.org/wiki/Tylissus
http://www.wikidata.org/entity/Q3244266,Tylos,932485,https://en.wikipedia.org/wiki/Tylos
http://www.wikidata.org/entity/Q2005416,Tymfi,531134,https://en.wikipedia.org/wiki/Tymphe
http://www.wikidata.org/entity/Q65068372,Tymnos,599994,https://en.wikipedia.org/wiki/Tymnos
http://www.wikidata.org/entity/Q1564043,Tymphaea,541116,https://en.wikipedia.org/wiki/Tymphaea
http://www.wikidata.org/entity/Q15205657,Typaion Mt.,570757,
http://www.wikidata.org/entity/Q11953807,Typaneae,570758,https://en.wikipedia.org/wiki/Typaneae
http://www.wikidata.org/entity/Q1653220,Tyraion,639160,
http://www.wikidata.org/entity/Q2019115,Tyras,226800,https://en.wikipedia.org/wiki/Tyras
http://www.wikidata.org/entity/Q82070,Tyre,678437,"https://en.wikipedia.org/wiki/Tyre,_Lebanon"
http://www.wikidata.org/entity/Q28194835,Tyre Hippodrome,610184253,https://en.wikipedia.org/wiki/Tyre_Hippodrome
http://www.wikidata.org/entity/Q15060274,Tyre Necropolis,562815441,https://en.wikipedia.org/wiki/Tyre_Necropolis
http://www.wikidata.org/entity/Q7861515,Tyrida,507474,https://en.wikipedia.org/wiki/Tirida
http://www.wikidata.org/entity/Q7861533,Tyritake,854745,https://en.wikipedia.org/wiki/Tyritake
http://www.wikidata.org/entity/Q13427375,Tyrmeidai,585972,https://en.wikipedia.org/wiki/Tyrmeidae
http://www.wikidata.org/entity/Q111381249,Tyros,570759,
http://www.wikidata.org/entity/Q38882,Tyrrhenian Sea,1356,https://en.wikipedia.org/wiki/Tyrrhenian_Sea
http://www.wikidata.org/entity/Q1132798,Tzippori,678387,https://en.wikipedia.org/wiki/Sepphoris
http://www.wikidata.org/entity/Q103197360,Tác (Samian Ware Discovery Site),197287,
http://www.wikidata.org/entity/Q28969519,Tébessa amphitheatre,311930179,
http://www.wikidata.org/entity/Q284894,Tíjola,266058,https://en.wikipedia.org/wiki/T%C3%ADjola
http://www.wikidata.org/entity/Q106496129,Tāwurghā’,344308,
http://www.wikidata.org/entity/Q16740100,Tırmıl,649638685,https://en.wikipedia.org/wiki/T%C4%B1rm%C4%B1l
http://www.wikidata.org/entity/Q2198193,Třebusice,118998,https://en.wikipedia.org/wiki/T%C5%99ebusice
http://www.wikidata.org/entity/Q270704,Třebíč,207510,https://en.wikipedia.org/wiki/T%C5%99eb%C3%AD%C4%8D
http://www.wikidata.org/entity/Q6155157,Uarakos,252995,
http://www.wikidata.org/entity/Q109795661,Uarkas,246546,
http://www.wikidata.org/entity/Q4002478,Uberi,177645,https://en.wikipedia.org/wiki/Uberi
http://www.wikidata.org/entity/Q664800,Ubii,109400,https://en.wikipedia.org/wiki/Ubii
http://www.wikidata.org/entity/Q520414,Ubstadt-Weiher,119009,https://en.wikipedia.org/wiki/Ubstadt-Weiher
http://www.wikidata.org/entity/Q4002646,Ufente,433175,https://en.wikipedia.org/wiki/Ufente
http://www.wikidata.org/entity/Q1056493,Uffington White Horse,858265770,https://en.wikipedia.org/wiki/Uffington_White_Horse
http://www.wikidata.org/entity/Q191369,Ugarit,668295,https://en.wikipedia.org/wiki/Ugarit
http://www.wikidata.org/entity/Q52216,Ugento,442841,https://en.wikipedia.org/wiki/Ugento
http://www.wikidata.org/entity/Q109795689,Uirouia,252996,
http://www.wikidata.org/entity/Q9967,Uitgeest,99049,https://en.wikipedia.org/wiki/Uitgeest
http://www.wikidata.org/entity/Q200119,Ujjain,59972,https://en.wikipedia.org/wiki/Ujjain
http://www.wikidata.org/entity/Q106298876,Uled Bu Aescia,344528,
http://www.wikidata.org/entity/Q2671791,Ulpia Traiana Sarmizegetusa,207527,https://en.wikipedia.org/wiki/Ulpia_Traiana_Sarmizegetusa
http://www.wikidata.org/entity/Q1512876,Ulpiana,482027,https://en.wikipedia.org/wiki/Ulpiana
http://www.wikidata.org/entity/Q7880775,Ulubrae,703492106,https://en.wikipedia.org/wiki/Ulubrae
http://www.wikidata.org/entity/Q925688,Uludağ,511343,https://en.wikipedia.org/wiki/Uluda%C4%9F
http://www.wikidata.org/entity/Q221184,Umag,197308,https://en.wikipedia.org/wiki/Umag
http://www.wikidata.org/entity/Q527982,Umkirch,109404,https://en.wikipedia.org/wiki/Umkirch
http://www.wikidata.org/entity/Q89131822,"Umm al-Amad, Lebanon",678173,"https://en.wikipedia.org/wiki/Umm_al-Amad,_Lebanon"
http://www.wikidata.org/entity/Q104819193,"Umm al-Amad, North tomb",347305,
http://www.wikidata.org/entity/Q104819205,"Umm al-Amad, Southern Tomb",347305,
http://www.wikidata.org/entity/Q822842,Umm ar-Rasas,697646,https://en.wikipedia.org/wiki/Umm_ar-Rasas
http://www.wikidata.org/entity/Q106156832,Umm el-Gbur,364030,
http://www.wikidata.org/entity/Q106300245,Umm el-Gueloub,344529,
http://www.wikidata.org/entity/Q3107493,Umm el-Jimal,678439,https://en.wikipedia.org/wiki/Umm_el-Jimal
http://www.wikidata.org/entity/Q7881676,Umm el-Marra,655074659,https://en.wikipedia.org/wiki/Umm_el-Marra
http://www.wikidata.org/entity/Q853955,Umm el-Qa'ab,438681814,https://en.wikipedia.org/wiki/Umm_El_Qa%27ab
http://www.wikidata.org/entity/Q740952,Umma,44626252,https://en.wikipedia.org/wiki/Umma
http://www.wikidata.org/entity/Q56258514,Underground Shrine (Paestum),307187361,
http://www.wikidata.org/entity/Q1534562,Ungedanken,119011,
http://www.wikidata.org/entity/Q1568701,Unstan Chambered Cairn,447888851,https://en.wikipedia.org/wiki/Unstan_Chambered_Cairn
http://www.wikidata.org/entity/Q103198477,Unterböbingen (Samian Ware Discovery Site),118601,
http://www.wikidata.org/entity/Q264899,Unterhaching,119012,https://en.wikipedia.org/wiki/Unterhaching
http://www.wikidata.org/entity/Q369269,Untersberg,187601,https://en.wikipedia.org/wiki/Untersberg
http://www.wikidata.org/entity/Q31640,Unterschwaningen,119014,https://en.wikipedia.org/wiki/Unterschwaningen
http://www.wikidata.org/entity/Q108757527,Untitled,277844,
http://www.wikidata.org/entity/Q21556411,Untitled,860790,
http://www.wikidata.org/entity/Q13416286,Upper Agryle,579849,https://en.wikipedia.org/wiki/Upper_Agryle
http://www.wikidata.org/entity/Q13518323,Upper Ankyle,579870,https://en.wikipedia.org/wiki/Upper_Ancyle
http://www.wikidata.org/entity/Q2412389,Upper Lamptrai,580008,https://en.wikipedia.org/wiki/Upper_Lamptrai
http://www.wikidata.org/entity/Q3411612,Upper Paiania,580047,https://en.wikipedia.org/wiki/Upper_Paeania
http://www.wikidata.org/entity/Q642188,Upper Pannonia,981541,https://en.wikipedia.org/wiki/Pannonia_Superior
http://www.wikidata.org/entity/Q5699,Ur,912985,https://en.wikipedia.org/wiki/Ur
http://www.wikidata.org/entity/Q17632405,Uranium (Caria),599842,https://en.wikipedia.org/wiki/Uranium_(Caria)
http://www.wikidata.org/entity/Q105394773,Uranopolis,501599,https://en.wikipedia.org/wiki/Uranopolis
http://www.wikidata.org/entity/Q185068,Urartu,214160492,https://en.wikipedia.org/wiki/Urartu
http://www.wikidata.org/entity/Q108310094,Uraz Bacha,971899,
http://www.wikidata.org/entity/Q2759,Urbino,413366,https://en.wikipedia.org/wiki/Urbino
http://www.wikidata.org/entity/Q94982,Urbisaglia,413364,https://en.wikipedia.org/wiki/Urbisaglia
http://www.wikidata.org/entity/Q5485281,Urci,266085,https://en.wikipedia.org/wiki/Urci
http://www.wikidata.org/entity/Q1758030,Urkesh,260976011,https://en.wikipedia.org/wiki/Urkesh
http://www.wikidata.org/entity/Q199551,Urmia Lake,874593,https://en.wikipedia.org/wiki/Lake_Urmia
http://www.wikidata.org/entity/Q496002,Uronarti,228359733,https://en.wikipedia.org/wiki/Uronarti
http://www.wikidata.org/entity/Q3552479,Urso,256503,
http://www.wikidata.org/entity/Q108310073,Urta Buz,971901,
http://www.wikidata.org/entity/Q168518,Uruk,912986,https://en.wikipedia.org/wiki/Uruk
http://www.wikidata.org/entity/Q997756,Usilla,324841,https://en.wikipedia.org/wiki/Usilla
http://www.wikidata.org/entity/Q1517050,Usipi,109405,https://en.wikipedia.org/wiki/Usipetes
http://www.wikidata.org/entity/Q103198557,Usk (Samian Ware Discovery Site),79360,
http://www.wikidata.org/entity/Q166523,Utica,315248,"https://en.wikipedia.org/wiki/Utica,_Tunisia"
http://www.wikidata.org/entity/Q103198580,Utrecht (Samian Ware Discovery Site),99046,
http://www.wikidata.org/entity/Q6158255,Uxama Argaela,246721,https://en.wikipedia.org/wiki/Uxama_Argaela
http://www.wikidata.org/entity/Q1290232,Uxellodunum,138636,https://en.wikipedia.org/wiki/Uxellodunum
http://www.wikidata.org/entity/Q201906,Uzerche,138633,https://en.wikipedia.org/wiki/Uzerche
http://www.wikidata.org/entity/Q216966,Uzès,148222,https://en.wikipedia.org/wiki/Uz%C3%A8s
http://www.wikidata.org/entity/Q114635661,Uşaklı Höyük,512530798,https://en.wikipedia.org/wiki/U%C5%9Fakl%C4%B1_H%C3%B6y%C3%BCk
http://www.wikidata.org/entity/Q59473,Užice,207504,https://en.wikipedia.org/wiki/U%C5%BEice
http://www.wikidata.org/entity/Q2310278,Vaccaei,236706,https://en.wikipedia.org/wiki/Vaccaei
http://www.wikidata.org/entity/Q499700,Vadena,187605,https://en.wikipedia.org/wiki/Vadena
http://www.wikidata.org/entity/Q5195914,Vadinienses,236707,
http://www.wikidata.org/entity/Q68133414,Vagniacis,79729,
http://www.wikidata.org/entity/Q18357863,Vahman-Ardashir,912899,https://en.wikipedia.org/wiki/Vahman-Ardashir
http://www.wikidata.org/entity/Q1509463,Vaishali,60097,https://en.wikipedia.org/wiki/Vaishali_(ancient_city)
http://www.wikidata.org/entity/Q1721004,Vajuga,207534,https://en.wikipedia.org/wiki/Vajuga
http://www.wikidata.org/entity/Q1471387,Val-des-Marais,109175,https://en.wikipedia.org/wiki/Val-des-Marais
http://www.wikidata.org/entity/Q2722778,Valakonje,207535,https://en.wikipedia.org/wiki/Valakonje
http://www.wikidata.org/entity/Q258540,Vale of Tempe,541131,https://en.wikipedia.org/wiki/Vale_of_Tempe
http://www.wikidata.org/entity/Q8848,Valence,167718,"https://en.wikipedia.org/wiki/Valence,_Dr%C3%B4me"
http://www.wikidata.org/entity/Q109838627,Valentia mint,266090,
http://www.wikidata.org/entity/Q103198668,Valkenburg (Samian Ware Discovery Site),99021,
http://www.wikidata.org/entity/Q538759,Vallclara,246245,https://en.wikipedia.org/wiki/Vallclara
http://www.wikidata.org/entity/Q21556426,Vallenses,177651,
http://www.wikidata.org/entity/Q23977421,Valley Temple of Khafre,866038914,
http://www.wikidata.org/entity/Q133423,Valley of the Kings,384697574,https://en.wikipedia.org/wiki/Valley_of_the_Kings
http://www.wikidata.org/entity/Q7912361,Valley of the Muses,540951,https://en.wikipedia.org/wiki/Valley_of_the_Muses
http://www.wikidata.org/entity/Q2509385,Vallhagar,20633,
http://www.wikidata.org/entity/Q19851167,Valvata,403289,
http://www.wikidata.org/entity/Q7912848,Valvisciolo,423114,https://en.wikipedia.org/wiki/Valvisciolo
http://www.wikidata.org/entity/Q3187042,Van Fortress,964673805,https://en.wikipedia.org/wiki/Van_Fortress
http://www.wikidata.org/entity/Q42211,Vandals,20634,https://en.wikipedia.org/wiki/Vandals
http://www.wikidata.org/entity/Q254784,Vangiones,109410,https://en.wikipedia.org/wiki/Vangiones
http://www.wikidata.org/entity/Q957227,Vaphio beehive tomb,172198383,https://en.wikipedia.org/wiki/Vaphio
http://www.wikidata.org/entity/Q933979,Var,157942,https://en.wikipedia.org/wiki/Var_(river)
http://www.wikidata.org/entity/Q1227787,Vara,383593,https://en.wikipedia.org/wiki/Vara_(river)
http://www.wikidata.org/entity/Q4103586,Varahsha,29800,https://en.wikipedia.org/wiki/Varakhsha
http://www.wikidata.org/entity/Q79980,Varanasi,59866,https://en.wikipedia.org/wiki/Varanasi
http://www.wikidata.org/entity/Q3561875,Varasova,540708,https://en.wikipedia.org/wiki/Varasova
http://www.wikidata.org/entity/Q1339596,Varces-Allières-et-Risset,167955,https://en.wikipedia.org/wiki/Varces-Alli%C3%A8res-et-Risset
http://www.wikidata.org/entity/Q21556429,Varcia,181224,
http://www.wikidata.org/entity/Q189596,Vardar,491534,https://en.wikipedia.org/wiki/Vardar
http://www.wikidata.org/entity/Q7915540,Vardarski Rid,491605,
http://www.wikidata.org/entity/Q2085189,Varduli,246728,https://en.wikipedia.org/wiki/Varduli
http://www.wikidata.org/entity/Q4894734,Vareia,246729,
http://www.wikidata.org/entity/Q5054943,Vari Cave,580056,https://en.wikipedia.org/wiki/Vari_Cave
http://www.wikidata.org/entity/Q18502499,Variana,217039,
http://www.wikidata.org/entity/Q4012798,Varignano Roman Villa,362185575,https://en.wikipedia.org/wiki/Varignano_Roman_Villa
http://www.wikidata.org/entity/Q1215642,Varisci,123104,https://en.wikipedia.org/wiki/Varisci
http://www.wikidata.org/entity/Q105716048,Varnava tower (Attica),580130,
http://www.wikidata.org/entity/Q151336,Varnenum,109411,
http://www.wikidata.org/entity/Q6159738,Varvarovka,226805,
http://www.wikidata.org/entity/Q180074,Vasanello,20585718,https://en.wikipedia.org/wiki/Vasanello
http://www.wikidata.org/entity/Q1246837,Vascones,246730,https://en.wikipedia.org/wiki/Vascones
http://www.wikidata.org/entity/Q28200636,Vasiliki Minoan site,590086,
http://www.wikidata.org/entity/Q3554931,Vasio,148228,
http://www.wikidata.org/entity/Q2511181,Vassallaggi,462375,https://en.wikipedia.org/wiki/Vassallaggi
http://www.wikidata.org/entity/Q51313,Vasto,413171,https://en.wikipedia.org/wiki/Vasto
http://www.wikidata.org/entity/Q4873293,Vattyna,481756,https://en.wikipedia.org/wiki/Battyna
http://www.wikidata.org/entity/Q103198834,Vechten (Samian Ware Discovery Site),98956,
http://www.wikidata.org/entity/Q677935,Veii,423116,https://en.wikipedia.org/wiki/Veii
http://www.wikidata.org/entity/Q2140194,Velabrum,432833118,https://en.wikipedia.org/wiki/Velabrum
http://www.wikidata.org/entity/Q2300317,Velatice,128533,https://en.wikipedia.org/wiki/Velatice
http://www.wikidata.org/entity/Q877413,Veldidena,187608,
http://www.wikidata.org/entity/Q272968,Velia,452488,https://en.wikipedia.org/wiki/Velia
http://www.wikidata.org/entity/Q967948,Velian Hill,157710058,https://en.wikipedia.org/wiki/Velian_Hill
http://www.wikidata.org/entity/Q3105941,Veliki Jasenovac,207541,https://en.wikipedia.org/wiki/Veliki_Jasenovac
http://www.wikidata.org/entity/Q2738189,Veliko Orašje,207542,https://en.wikipedia.org/wiki/Veliko_Ora%C5%A1je
http://www.wikidata.org/entity/Q56119381,Velina,67911853,
http://www.wikidata.org/entity/Q370347,Veliocasses,109412,https://en.wikipedia.org/wiki/Veliocasses
http://www.wikidata.org/entity/Q202910,Velké Hostěrádky,128534,https://en.wikipedia.org/wiki/Velk%C3%A9_Host%C4%9Br%C3%A1dky
http://www.wikidata.org/entity/Q1023862,Velké Němčice,128535,https://en.wikipedia.org/wiki/Velk%C3%A9_N%C4%9Bm%C4%8Dice
http://www.wikidata.org/entity/Q673209,Vellaunodunum,114800,https://en.wikipedia.org/wiki/Vellaunodunum
http://www.wikidata.org/entity/Q2574456,Vellavi,167958,https://en.wikipedia.org/wiki/Vellavii
http://www.wikidata.org/entity/Q189236,Velletri,423117,https://en.wikipedia.org/wiki/Velletri
http://www.wikidata.org/entity/Q103198883,Velsen (Samian Ware Discovery Site),99058,
http://www.wikidata.org/entity/Q833021,Venafrum,433185,https://en.wikipedia.org/wiki/Venafrum
http://www.wikidata.org/entity/Q475991,Venasque,148237,https://en.wikipedia.org/wiki/Venasque
